pedido_id,date_id,data,horario,endereco,pizza_id,pizza,quantidade,valor_total
196,33,2024-02-02,18:30:00,"Aeroporto Júlia Sá, 2, Vila Nova Gameleira 3ª Seção, 60349-124 Peixoto das Flores / MS",9,Chocolate,1,44.9
197,5,2024-01-05,19:15:00,"Estação Theo Porto, 60, Miramar, 70266961 Porto / MT",2,Calabresa,3,128.7
198,18,2024-01-18,22:40:00,"Distrito Augusto da Cunha, 680, Dom Joaquim, 85219-934 da Mota / BA",9,Chocolate,3,134.7
199,68,2024-03-08,19:00:00,"Fazenda Elisa da Conceição, 447, Xangri-Lá, 58199-033 Nunes / SC",2,Calabresa,1,42.9
200,52,2024-02-21,21:10:00,"Feira Gomes, 84, Cidade Nova, 98617-368 da Costa / PB",5,Frango com Catupiry,1,49.9
201,86,2024-03-26,20:30:00,"Lagoa de Gonçalves, 52, Vera Cruz, 66467-336 Lima da Praia / RO",8,Vegetariana,2,95.8
202,77,2024-03-17,21:40:00,"Colônia Maria Julia Jesus, 217, Itapoa, 06336814 Peixoto / MT",2,Calabresa,2,85.8
203,55,2024-02-24,21:20:00,"Travessa de Pereira, Paulo Vi, 46690028 Abreu / GO",9,Chocolate,1,44.9
204,73,2024-03-13,19:00:00,"Vila Rhavi Montenegro, 846, Solar Do Barreiro, 42262-412 Rezende do Oeste / MT",10,Banana com Canela,3,131.7
205,80,2024-03-20,19:00:00,"Rua Josué Melo, 4, Belvedere, 18827944 Albuquerque Verde / RS",2,Calabresa,2,85.8
206,78,2024-03-18,23:20:00,"Recanto Murilo Aparecida, Vila Cloris, 51662-945 Sampaio do Oeste / RS",3,Mussarela,2,83.8
207,8,2024-01-08,18:10:00,"Sítio Maria Julia Costela, 72, Betânia, 99585-695 Moraes de Cassiano / SP",10,Banana com Canela,2,87.8
208,65,2024-03-05,18:45:00,"Condomínio Pastor, 33, Vila Pilar, 27369-597 Ribeiro / MT",6,Quatro Queijos,2,97.8
209,61,2024-03-01,20:20:00,"Alameda Abreu, 53, Ápia, 90269-296 Nogueira Verde / PI",7,Pepperoni,3,158.7
210,41,2024-02-10,18:15:00,"Loteamento Farias, 29, Vila Nova Paraíso, 76039582 Abreu / MG",2,Calabresa,3,128.7
211,86,2024-03-26,23:00:00,"Condomínio Maria Sophia Rodrigues, 381, Paquetá, 37659-401 Moreira dos Dourados / TO",1,Margherita,2,79.8
212,47,2024-02-16,21:30:00,"Largo Aragão, 125, Conjunto Paulo Vi, 91295442 da Luz da Serra / RJ",2,Calabresa,1,42.9
213,35,2024-02-04,19:00:00,"Setor Anthony Gabriel Machado, 94, Maria Tereza, 00445042 Cunha / RS",3,Mussarela,1,41.9
214,63,2024-03-03,21:40:00,"Viela Mathias Moraes, Bandeirantes, 34249247 Silva de Barbosa / BA",5,Frango com Catupiry,3,149.7
215,8,2024-01-08,19:00:00,"Ladeira de Almeida, 66, Novo Santa Cecilia, 77473-661 Montenegro / MT",10,Banana com Canela,2,87.8
216,82,2024-03-22,23:40:00,"Travessa Brayan Alves, 36, Jardim Do Vale, 09140351 Carvalho de Peixoto / SP",4,Portuguesa,3,140.7
217,21,2024-01-21,22:10:00,"Lagoa Rodrigues, 7, União, 90811-463 Sousa / AP",1,Margherita,2,79.8
218,13,2024-01-13,18:45:00,"Pátio da Mota, 24, Vila Dos Anjos, 50232107 Duarte / MA",4,Portuguesa,1,46.9
219,74,2024-03-14,21:45:00,"Praia Rebeca Correia, 2, Biquinhas, 33004414 Barros de Rocha / PE",4,Portuguesa,3,140.7
220,19,2024-01-19,23:15:00,"Vereda da Rocha, 70, Olhos D'água, 73580-091 Macedo / AP",3,Mussarela,1,41.9
221,55,2024-02-24,20:00:00,"Campo de Peixoto, 6, Gutierrez, 34850-225 Rezende de Silva / AL",9,Chocolate,2,89.8
222,65,2024-03-05,19:45:00,"Fazenda de Duarte, 8, Ouro Minas, 89567-240 Pastor do Amparo / MG",1,Margherita,2,79.8
223,23,2024-01-23,23:30:00,"Estrada Brayan Cunha, 948, Vila Batik, 87743-350 Porto / MA",10,Banana com Canela,3,131.7
224,46,2024-02-15,20:45:00,"Morro Gustavo Henrique da Luz, 128, Copacabana, 45031-778 Brito de Lima / PA",9,Chocolate,2,89.8
225,67,2024-03-07,18:45:00,"Setor Rocha, Vila São Francisco, 04778-170 Rocha de Novaes / PE",7,Pepperoni,2,105.8
226,86,2024-03-26,21:10:00,"Feira Fernando Câmara, 80, Canadá, 28681212 Costa / AC",3,Mussarela,3,125.7
227,57,2024-02-26,23:30:00,"Viaduto Vicente Guerra, 30, Nossa Senhora De Fátima, 30342634 Pastor da Serra / DF",3,Mussarela,3,125.7
228,18,2024-01-18,20:30:00,"Lago de Pinto, 8, São Sebastião, 99574195 Mendes / RN",4,Portuguesa,3,140.7
229,13,2024-01-13,22:40:00,"Vereda de da Rocha, 705, Esplanada, 68870895 Cunha da Praia / RS",7,Pepperoni,2,105.8
230,72,2024-03-12,20:45:00,"Rua Allana Almeida, 7, São Jorge 3ª Seção, 93398035 Câmara / RO",5,Frango com Catupiry,1,49.9
231,36,2024-02-05,23:10:00,"Vereda Alves, 81, Vila Jardim Alvorada, 99638-947 Silveira / SE",2,Calabresa,2,85.8
232,50,2024-02-19,18:45:00,"Pátio Rezende, 16, Biquinhas, 64166619 da Mota / DF",6,Quatro Queijos,3,146.7
233,59,2024-02-28,18:15:00,"Núcleo de Guerra, 4, Monte São José, 06312-660 Peixoto de Pereira / MT",8,Vegetariana,2,95.8
234,36,2024-02-05,18:50:00,"Travessa de da Rosa, 80, Nova Esperança, 32626-114 Santos Paulista / DF",5,Frango com Catupiry,3,149.7
235,84,2024-03-24,21:50:00,"Quadra Luísa Aparecida, 679, Barreiro, 52842155 Duarte do Oeste / AL",7,Pepperoni,3,158.7
236,35,2024-02-04,22:20:00,"Setor de Cavalcanti, 3, Mangueiras, 23598-840 Leão / RN",3,Mussarela,3,125.7
237,17,2024-01-17,18:45:00,"Viaduto Melina Rocha, 61, Delta, 89509-216 Costela / GO",3,Mussarela,3,125.7
238,17,2024-01-17,22:10:00,"Praia Sampaio, 11, Vila Santo Antônio, 94488007 Montenegro dos Dourados / MT",1,Margherita,3,119.7
239,11,2024-01-11,18:00:00,"Parque Lorena Monteiro, 640, Floramar, 64209231 Freitas do Sul / MG",1,Margherita,1,39.9
240,9,2024-01-09,19:30:00,"Estrada Brenda Oliveira, 88, Vila Nova Gameleira 1ª Seção, 87416-332 Novais do Norte / SE",5,Frango com Catupiry,1,49.9
241,21,2024-01-21,19:40:00,"Praça Carolina Freitas, 429, Santa Cruz, 45274140 Machado Grande / AP",4,Portuguesa,3,140.7
242,36,2024-02-05,21:30:00,"Avenida Ramos, 154, Conjunto São Francisco De Assis, 81584360 Nunes de Macedo / PB",9,Chocolate,2,89.8
243,65,2024-03-05,18:50:00,"Quadra Albuquerque, 9, Nova Suíça, 73038-559 Casa Grande / AC",4,Portuguesa,2,93.8
244,3,2024-01-03,22:50:00,"Largo de Teixeira, 46, Jardim Atlântico, 69322360 Vasconcelos dos Dourados / AL",6,Quatro Queijos,2,97.8
245,46,2024-02-15,19:50:00,"Jardim Jesus, 7, Grotinha, 02477-816 Barbosa / PB",9,Chocolate,3,134.7
246,8,2024-01-08,22:20:00,"Parque Melina Ferreira, 43, Canadá, 95083605 Mendes de Goiás / RS",8,Vegetariana,1,47.9
247,5,2024-01-05,20:15:00,"Fazenda Freitas, 73, Goiania, 26032393 Marques das Pedras / MG",9,Chocolate,2,89.8
248,13,2024-01-13,18:15:00,"Vila de Silva, Nossa Senhora Da Conceição, 51234-352 Rocha do Oeste / MG",4,Portuguesa,1,46.9
249,80,2024-03-20,22:30:00,"Ladeira de Castro, 128, Santa Maria, 94057157 Monteiro de Novais / AP",2,Calabresa,3,128.7
250,45,2024-02-14,19:15:00,"Recanto Fernanda Almeida, Calafate, 50380-122 Pereira / AC",7,Pepperoni,3,158.7
251,11,2024-01-11,23:15:00,"Parque Sofia Correia, 451, Guaratã, 22903-575 Nascimento / PI",10,Banana com Canela,2,87.8
252,6,2024-01-06,19:15:00,"Passarela de Camargo, 262, Ernesto Nascimento, 93531-194 Silva Alegre / MS",1,Margherita,3,119.7
253,81,2024-03-21,23:50:00,"Conjunto de Pires, 60, Vila Paris, 77784-735 Carvalho das Flores / PE",3,Mussarela,1,41.9
254,14,2024-01-14,23:30:00,"Avenida de Viana, 64, Tirol, 88860838 Silveira de Ramos / SE",8,Vegetariana,2,95.8
255,43,2024-02-12,23:30:00,"Via Luiz Fernando Gomes, 9, Monte São José, 21753063 Cassiano do Sul / CE",8,Vegetariana,3,143.7
256,76,2024-03-16,19:20:00,"Passarela Luigi Ferreira, 897, Comiteco, 38221010 Ferreira Grande / BA",3,Mussarela,3,125.7
257,75,2024-03-15,21:10:00,"Trecho de Camargo, Santo Agostinho, 10203-581 Pimenta do Campo / BA",1,Margherita,2,79.8
258,27,2024-01-27,20:15:00,"Esplanada de Sousa, 41, Alpes, 41914-247 Machado / SC",4,Portuguesa,1,46.9
259,42,2024-02-11,18:00:00,"Trecho de da Rosa, 62, Mantiqueira, 88138332 Oliveira / RJ",6,Quatro Queijos,2,97.8
260,67,2024-03-07,23:50:00,"Ladeira de Pacheco, 4, Céu Azul, 15289952 Cassiano do Campo / PR",1,Margherita,2,79.8
261,30,2024-01-30,19:20:00,"Conjunto de Ribeiro, 4, Santa Efigênia, 63743-215 Casa Grande / GO",4,Portuguesa,2,93.8
262,12,2024-01-12,23:40:00,"Núcleo de Aparecida, 83, Andiroba, 36614260 Viana / PB",8,Vegetariana,2,95.8
263,46,2024-02-15,23:15:00,"Sítio Thiago Novais, 2, Cachoeirinha, 32076-648 Borges de Borges / MT",4,Portuguesa,3,140.7
264,26,2024-01-26,20:40:00,"Vereda Diogo Oliveira, 49, Copacabana, 92424-971 Sampaio da Prata / SC",3,Mussarela,2,83.8
265,91,2024-03-31,19:10:00,"Passarela Mendonça, 66, Santa Tereza, 79871-134 da Mata / BA",7,Pepperoni,2,105.8
266,59,2024-02-28,22:20:00,"Aeroporto de Guerra, Nova Pampulha, 44409585 Silva do Norte / RR",3,Mussarela,2,83.8
267,74,2024-03-14,23:10:00,"Área Luiz Gustavo da Rocha, 77, Vila Engenho Nogueira, 96138763 Caldeira da Prata / GO",9,Chocolate,3,134.7
268,17,2024-01-17,20:50:00,"Rua Sophie Cardoso, 403, Lagoa, 92515-780 Carvalho / PI",1,Margherita,2,79.8
269,74,2024-03-14,20:20:00,"Residencial Peixoto, 67, Santa Rita, 54481832 Marques da Prata / RO",7,Pepperoni,1,52.9
270,89,2024-03-29,21:10:00,"Recanto Araújo, 65, Bandeirantes, 69236039 Campos / RR",8,Vegetariana,3,143.7
271,19,2024-01-19,19:40:00,"Esplanada Mateus Porto, Barão Homem De Melo 2ª Seção, 51597-798 Cavalcanti / AL",4,Portuguesa,3,140.7
272,32,2024-02-01,18:30:00,"Praça Alana Cavalcante, 4, Santa Sofia, 45949-157 da Conceição do Oeste / AM",8,Vegetariana,3,143.7
273,86,2024-03-26,20:40:00,"Aeroporto de Vieira, 8, Lagoinha, 70139335 Souza / MA",10,Banana com Canela,1,43.9
274,51,2024-02-20,21:30:00,"Favela Monteiro, 38, Estrela Do Oriente, 95485-300 Fonseca de Goiás / BA",8,Vegetariana,2,95.8
275,24,2024-01-24,23:45:00,"Colônia de Cavalcanti, 61, Dom Bosco, 24918316 Pires / AP",9,Chocolate,3,134.7
276,18,2024-01-18,21:00:00,"Viela de Lima, 27, Vila Mantiqueira, 02674772 Gomes / TO",6,Quatro Queijos,1,48.9
277,60,2024-02-29,22:00:00,"Vereda Pacheco, 77, Funcionários, 05871-721 Jesus / CE",2,Calabresa,2,85.8
278,76,2024-03-16,20:40:00,"Alameda Alexandre Siqueira, 64, Camargos, 68521-797 Montenegro / RN",8,Vegetariana,2,95.8
279,31,2024-01-31,18:00:00,"Fazenda Henry Costa, 1, Nova America, 84344-703 Albuquerque das Pedras / PA",1,Margherita,1,39.9
280,69,2024-03-09,22:15:00,"Trecho Kamilly da Mata, 953, Vila Esplanada, 10949-526 Cavalcanti / PI",4,Portuguesa,1,46.9
281,36,2024-02-05,19:40:00,"Campo Leão, Vila Fumec, 20369-140 Rios / PR",7,Pepperoni,2,105.8
282,47,2024-02-16,18:00:00,"Via da Cunha, 19, Vila Olhos D'água, 73714-417 Melo do Oeste / AP",10,Banana com Canela,1,43.9
283,24,2024-01-24,20:00:00,"Campo Carvalho, Conjunto Taquaril, 26954-439 Caldeira de Minas / AM",2,Calabresa,2,85.8
284,70,2024-03-10,22:45:00,"Avenida Murilo Pimenta, 97, Mangueiras, 79589274 Camargo / RJ",7,Pepperoni,2,105.8
285,10,2024-01-10,21:20:00,"Via Castro, 35, Vila São Rafael, 17005334 Guerra / SE",10,Banana com Canela,2,87.8
286,5,2024-01-05,18:50:00,"Largo Cavalcanti, 58, Esplanada, 75663-503 Borges / MG",1,Margherita,3,119.7
287,68,2024-03-08,19:50:00,"Trevo da Mata, 167, Dona Clara, 94530-964 Novaes dos Dourados / PI",4,Portuguesa,1,46.9
288,46,2024-02-15,22:30:00,"Conjunto Vieira, 35, Palmeiras, 36241157 Novais de Dias / SC",2,Calabresa,1,42.9
289,71,2024-03-11,18:15:00,"Loteamento de Araújo, 86, Conjunto Bonsucesso, 25239-277 Azevedo de Minas / RJ",2,Calabresa,2,85.8
290,43,2024-02-12,19:10:00,"Jardim Catarina Barbosa, 1, Vista Do Sol, 44739-531 Viana / RR",3,Mussarela,1,41.9
291,62,2024-03-02,23:40:00,"Ladeira de da Rocha, Aparecida, 98429463 Pastor / SC",10,Banana com Canela,2,87.8
292,84,2024-03-24,20:10:00,"Núcleo Novaes, 96, São Gonçalo, 81945-350 da Conceição de da Cruz / PB",5,Frango com Catupiry,3,149.7
293,88,2024-03-28,22:00:00,"Viaduto de Carvalho, 98, Universo, 45412-901 Cavalcanti / AC",3,Mussarela,1,41.9
294,6,2024-01-06,21:10:00,"Praça Caldeira, 47, João Pinheiro, 63798-632 Sampaio / MT",5,Frango com Catupiry,2,99.8
295,14,2024-01-14,22:15:00,"Trecho da Conceição, 60, Chácara Leonina, 34870-414 Santos de Martins / DF",8,Vegetariana,2,95.8
296,71,2024-03-11,18:20:00,"Jardim Sarah Fernandes, 619, Santa Branca, 13794199 Machado / DF",4,Portuguesa,3,140.7
297,81,2024-03-21,23:20:00,"Travessa Nicole Rezende, Vila Mantiqueira, 51405111 Sá / MA",9,Chocolate,1,44.9
298,31,2024-01-31,20:45:00,"Setor Fernandes, 656, Solar Do Barreiro, 20627413 Moreira do Amparo / BA",6,Quatro Queijos,3,146.7
299,59,2024-02-28,18:00:00,"Núcleo Pietra Montenegro, Vila Inestan, 19937897 Lima do Galho / BA",3,Mussarela,1,41.9
300,69,2024-03-09,18:15:00,"Loteamento de Melo, 83, São João, 43352-609 Barros / GO",2,Calabresa,1,42.9
301,52,2024-02-21,20:15:00,"Lagoa de Rezende, 7, Vila Puc, 12602502 Brito / AC",2,Calabresa,1,42.9
302,22,2024-01-22,18:45:00,"Recanto de Câmara, Juliana, 94467-829 Vasconcelos de Minas / MS",3,Mussarela,3,125.7
303,7,2024-01-07,20:10:00,"Lagoa de Freitas, 978, Vila Coqueiral, 40969-778 Rodrigues de Leão / MG",3,Mussarela,1,41.9
304,2,2024-01-02,18:50:00,"Rua Porto, 6, São João Batista, 75727613 Machado da Mata / AM",3,Mussarela,2,83.8
305,6,2024-01-06,22:15:00,"Alameda Henry Gabriel Machado, Serra, 09594388 Mendes de Farias / RR",2,Calabresa,2,85.8
306,33,2024-02-02,22:30:00,"Via Camargo, 69, Santa Cruz, 77291-727 Ramos / TO",6,Quatro Queijos,3,146.7
307,8,2024-01-08,18:20:00,"Recanto Sales, Conjunto Santa Maria, 85220722 Oliveira / RO",1,Margherita,3,119.7
308,22,2024-01-22,20:30:00,"Vereda de Rios, 9, Barroca, 48793-970 Monteiro das Pedras / ES",6,Quatro Queijos,3,146.7
309,1,2024-01-01,22:00:00,"Sítio Arthur Miguel Azevedo, 21, Nova Vista, 30095478 Ribeiro do Galho / BA",3,Mussarela,2,83.8
310,11,2024-01-11,20:15:00,"Ladeira Aylla Souza, Jardim São José, 73571641 Casa Grande de Campos / GO",5,Frango com Catupiry,1,49.9
311,38,2024-02-07,21:40:00,"Morro Enzo Pereira, Beira Linha, 17494949 Casa Grande do Campo / MG",2,Calabresa,1,42.9
312,39,2024-02-08,20:10:00,"Rodovia Macedo, Baleia, 78065-687 Novaes do Campo / PI",1,Margherita,3,119.7
313,27,2024-01-27,21:15:00,"Feira Albuquerque, 20, Esperança, 96655828 Rios do Amparo / RN",6,Quatro Queijos,2,97.8
314,39,2024-02-08,18:40:00,"Vereda Juan Mendes, Alto Caiçaras, 33560-648 Fernandes / MA",7,Pepperoni,3,158.7
315,47,2024-02-16,20:45:00,"Jardim de Andrade, Vila Novo São Lucas, 90963760 Costa do Oeste / RS",10,Banana com Canela,1,43.9
316,57,2024-02-26,20:00:00,"Esplanada de Rodrigues, 33, Maria Goretti, 00427-710 Silveira / AC",9,Chocolate,3,134.7
317,69,2024-03-09,19:00:00,"Feira de Nascimento, 20, Acaba Mundo, 03270-221 Correia do Norte / CE",9,Chocolate,1,44.9
318,4,2024-01-04,20:20:00,"Passarela de Sousa, Mantiqueira, 93110288 Moreira de Marques / PA",2,Calabresa,3,128.7
319,49,2024-02-18,21:30:00,"Praia Bryan Moura, Jardim Leblon, 12794387 Fogaça da Serra / MT",3,Mussarela,1,41.9
320,24,2024-01-24,18:15:00,"Parque Correia, Aparecida 7ª Seção, 29683567 Monteiro / RJ",3,Mussarela,3,125.7
321,84,2024-03-24,22:15:00,"Estrada Sophia Siqueira, 715, Vila De Sá, 89799200 Garcia de Minas / SP",6,Quatro Queijos,2,97.8
322,37,2024-02-06,19:10:00,"Residencial Câmara, 43, Serra Verde, 89192-698 Mendes de Goiás / PE",6,Quatro Queijos,2,97.8
323,30,2024-01-30,22:20:00,"Travessa Stephany Moreira, 91, Trevo, 54498449 Fernandes / RS",10,Banana com Canela,2,87.8
324,89,2024-03-29,22:45:00,"Trecho de Duarte, 39, Guarani, 47498578 Costela das Pedras / MS",7,Pepperoni,3,158.7
325,41,2024-02-10,23:45:00,"Feira Barros, Beira Linha, 75668287 Melo de da Cruz / BA",1,Margherita,2,79.8
326,19,2024-01-19,18:40:00,"Recanto Luna Pastor, 37, Vila Cemig, 98558-833 Pacheco das Pedras / RO",2,Calabresa,1,42.9
327,9,2024-01-09,18:40:00,"Chácara de Pimenta, Paraíso, 75524-177 Brito / PB",8,Vegetariana,1,47.9
328,55,2024-02-24,20:20:00,"Trecho da Conceição, 61, São Paulo, 27605-328 da Cunha / PA",6,Quatro Queijos,3,146.7
329,15,2024-01-15,19:00:00,"Campo Luiz Henrique Gonçalves, 384, Jardim Guanabara, 91890-956 Farias / PA",5,Frango com Catupiry,1,49.9
330,79,2024-03-19,21:10:00,"Passarela Calebe Guerra, 71, Vale Do Jatoba, 99340029 Cavalcanti / PI",8,Vegetariana,3,143.7
331,89,2024-03-29,21:10:00,"Alameda da Mata, 43, Vila Piratininga, 31902063 Machado / CE",7,Pepperoni,2,105.8
332,40,2024-02-09,23:10:00,"Área Guerra, 30, Santa Tereza, 19628291 Cavalcanti / CE",4,Portuguesa,2,93.8
333,11,2024-01-11,21:10:00,"Recanto Asafe Borges, 185, Vila Olhos D'água, 39687182 Oliveira das Pedras / RJ",1,Margherita,1,39.9
334,80,2024-03-20,21:15:00,"Parque Pinto, Vila Minaslandia, 21105612 Martins / SE",10,Banana com Canela,1,43.9
335,24,2024-01-24,20:50:00,"Condomínio Raquel Santos, 1, Vila Boa Vista, 54208986 Mendonça / ES",5,Frango com Catupiry,1,49.9
336,34,2024-02-03,19:30:00,"Feira Gonçalves, 885, Vila São Paulo, 19141-740 Almeida / GO",6,Quatro Queijos,1,48.9
337,56,2024-02-25,23:10:00,"Quadra Larissa Rocha, Prado, 07358-232 Sales Verde / SC",2,Calabresa,1,42.9
338,12,2024-01-12,22:00:00,"Conjunto de Castro, 6, Itatiaia, 76435532 Sousa / PE",3,Mussarela,1,41.9
339,31,2024-01-31,18:10:00,"Loteamento Ian Cavalcante, 9, Eymard, 90168829 Lima dos Dourados / RS",5,Frango com Catupiry,1,49.9
340,72,2024-03-12,23:10:00,"Feira Clarice da Cunha, 98, Santa Helena, 41560-018 Novais / PB",9,Chocolate,3,134.7
341,16,2024-01-16,22:40:00,"Trecho Vinicius Barros, 96, Indaiá, 12577342 Aragão das Pedras / TO",3,Mussarela,1,41.9
342,73,2024-03-13,23:20:00,"Largo Arthur Albuquerque, 38, Satelite, 96380-843 Campos dos Dourados / ES",8,Vegetariana,1,47.9
343,79,2024-03-19,19:40:00,"Favela Gustavo Gomes, 8, Dom Bosco, 61024591 Leão Grande / PE",4,Portuguesa,3,140.7
344,82,2024-03-22,19:30:00,"Distrito Teixeira, 73, Caiçara - Adelaide, 96584898 Rodrigues / SP",8,Vegetariana,2,95.8
345,80,2024-03-20,22:30:00,"Quadra Fogaça, 2, Conjunto Santa Maria, 91457-598 Campos da Praia / ES",3,Mussarela,1,41.9
346,18,2024-01-18,22:15:00,"Campo Heloisa Cirino, 61, Coração Eucarístico, 34234-380 Marques / PR",6,Quatro Queijos,1,48.9
347,55,2024-02-24,23:10:00,"Alameda de Leão, 1, Vila São Gabriel, 88790-650 Jesus Grande / RN",7,Pepperoni,1,52.9
348,32,2024-02-01,19:30:00,"Vale Emanuel Lima, 3, Dona Clara, 02214-256 Sousa da Prata / AP",8,Vegetariana,3,143.7
349,54,2024-02-23,22:40:00,"Alameda Ana Carolina Abreu, 80, Marieta 1ª Seção, 58542-880 da Conceição / RJ",4,Portuguesa,1,46.9
350,60,2024-02-29,18:20:00,"Núcleo de Caldeira, 67, Leonina, 70174-588 Novaes / DF",3,Mussarela,1,41.9
351,57,2024-02-26,22:45:00,"Distrito de Moreira, 4, Tupi A, 88126253 da Luz / MS",9,Chocolate,1,44.9
352,86,2024-03-26,23:20:00,"Residencial Theodoro Cassiano, 257, Ribeiro De Abreu, 85715-762 Azevedo das Pedras / AC",8,Vegetariana,2,95.8
353,74,2024-03-14,21:00:00,"Travessa Guerra, 869, Calafate, 95058715 Vasconcelos de Pinto / PE",10,Banana com Canela,2,87.8
354,89,2024-03-29,20:10:00,"Favela Araújo, 15, Nova Pampulha, 84184-756 Leão do Oeste / CE",4,Portuguesa,1,46.9
355,64,2024-03-04,23:45:00,"Setor de Sá, 76, Jonas Veiga, 61547-689 Silva / MA",8,Vegetariana,3,143.7
356,56,2024-02-25,21:40:00,"Trecho Camargo, 41, Vista Do Sol, 19882285 Melo / TO",5,Frango com Catupiry,3,149.7
357,88,2024-03-28,21:15:00,"Rodovia da Mata, Vila Santa Monica 2ª Seção, 51848-789 Aparecida da Serra / RO",6,Quatro Queijos,2,97.8
358,17,2024-01-17,19:00:00,"Trevo Juan da Paz, 80, Flamengo, 30705-621 Barbosa / PA",4,Portuguesa,1,46.9
359,74,2024-03-14,19:20:00,"Trevo Beatriz Vargas, 19, Santa Branca, 69113-068 Fonseca de Goiás / AL",4,Portuguesa,1,46.9
360,18,2024-01-18,23:50:00,"Morro de da Paz, 575, Ermelinda, 23174-184 Caldeira do Sul / SC",4,Portuguesa,2,93.8
361,48,2024-02-17,18:40:00,"Feira Albuquerque, 15, Vila Madre Gertrudes 2ª Seção, 56536-093 Sousa / RS",2,Calabresa,3,128.7
362,5,2024-01-05,19:15:00,"Quadra Lavínia Aragão, 82, Jardim Dos Comerciarios, 08208-208 Andrade de Macedo / SC",1,Margherita,2,79.8
363,63,2024-03-03,20:30:00,"Praça Vinícius Novaes, 6, Ápia, 64950251 Nascimento / TO",5,Frango com Catupiry,2,99.8
364,13,2024-01-13,22:10:00,"Vale Gabrielly Vieira, 8, Caetano Furquim, 57162-301 Rezende de Santos / PI",9,Chocolate,2,89.8
365,82,2024-03-22,18:45:00,"Vale João Guilherme da Mata, 30, Dom Cabral, 76219-932 Melo / RS",3,Mussarela,2,83.8
366,7,2024-01-07,22:20:00,"Esplanada Sofia Moura, 849, Flavio De Oliveira, 19623600 Fernandes de Cirino / RS",7,Pepperoni,3,158.7
367,55,2024-02-24,18:20:00,"Via Alexia Viana, 26, Vila Atila De Paiva, 05490251 Porto / BA",1,Margherita,1,39.9
368,31,2024-01-31,23:45:00,"Feira Garcia, 126, São Vicente, 25019464 Nascimento da Prata / RS",7,Pepperoni,3,158.7
369,79,2024-03-19,19:00:00,"Rodovia Casa Grande, 24, Vila Madre Gertrudes 4ª Seção, 32565196 Araújo / AM",10,Banana com Canela,1,43.9
370,53,2024-02-22,23:40:00,"Passarela Rios, 4, Santo Agostinho, 63841-146 Fernandes do Sul / MA",4,Portuguesa,3,140.7
371,73,2024-03-13,20:40:00,"Fazenda Alves, Nova Esperança, 49684480 Peixoto de Pimenta / SE",3,Mussarela,2,83.8
372,91,2024-03-31,21:30:00,"Lagoa Beatriz Viana, 876, Conjunto Taquaril, 20656002 Mendonça / MA",8,Vegetariana,1,47.9
373,9,2024-01-09,22:20:00,"Praça das Neves, 47, Lorena, 32321-014 Aparecida / MA",10,Banana com Canela,3,131.7
374,25,2024-01-25,21:40:00,"Rua de da Mata, 887, Vila Barragem Santa Lúcia, 28553-356 Moura / RS",5,Frango com Catupiry,3,149.7
375,56,2024-02-25,20:40:00,"Vereda Pedro Lucas Ramos, 42, Inconfidência, 48050612 Borges Grande / AP",1,Margherita,2,79.8
376,79,2024-03-19,23:10:00,"Estação Montenegro, 6, Vila Antena, 54241-010 Garcia / SE",6,Quatro Queijos,1,48.9
377,87,2024-03-27,22:30:00,"Condomínio de Porto, 72, Jardim Felicidade, 10282-488 da Rosa / PB",5,Frango com Catupiry,2,99.8
378,55,2024-02-24,22:45:00,"Conjunto Pinto, 91, Universitário, 37651600 Vasconcelos / MS",9,Chocolate,1,44.9
379,39,2024-02-08,23:50:00,"Loteamento Vargas, 513, Vila Jardim Alvorada, 37743-054 Rodrigues / MG",3,Mussarela,3,125.7
380,41,2024-02-10,21:45:00,"Parque Siqueira, 89, Nossa Senhora De Fátima, 85669463 Santos / PI",5,Frango com Catupiry,2,99.8
381,36,2024-02-05,21:15:00,"Ladeira de Correia, 92, São Gonçalo, 66508-826 da Mata / AC",3,Mussarela,2,83.8
382,65,2024-03-05,21:45:00,"Trevo Théo Marques, Inconfidência, 58020-006 Borges da Praia / RJ",2,Calabresa,3,128.7
383,44,2024-02-13,23:50:00,"Esplanada Cunha, 205, Acaiaca, 95314032 Silva / PA",5,Frango com Catupiry,2,99.8
384,72,2024-03-12,23:30:00,"Viela Brito, 21, Monte São José, 53841-116 Nogueira das Flores / AC",8,Vegetariana,3,143.7
385,62,2024-03-02,23:15:00,"Rua Vieira, Vila Primeiro De Maio, 66021481 da Paz / RR",8,Vegetariana,2,95.8
386,24,2024-01-24,20:45:00,"Travessa Renan Pires, 54, Virgínia, 85093-133 Guerra das Pedras / RO",9,Chocolate,3,134.7
